[Timex Trainer Data File]
[session data]
version=1.2_mm/dd/yyyy
Sessiondate=1/7/2005 12:00:43
sportName=Running
sportID=3
distanceunit=mi
avgspeedunit=0
maxspeedunit=0
avgpaceunits=0
maxpaceunits=0
distance=3.999
duration=2677
description=Sample workout - a run near Timex building^^speed/distance/position/altitude PLUS Heart Rate
sessionType=20
maxHR=192
maxSpeed=7.8
avgHR=169
avgSpeed=5.4
fromDataRecorder=True
TimeZone1=60
TimeZone2=120
TimeZone3=60
TimeZone4=240
TimeZone5=2160

[recorded]
duration(s),hr,speed(mph),distance(mi),data_flag,longitude,latitude,altitude,acqstatus,trueheading,magheading
"2094","166","0","0","0","0","0","0","0","0","0"
"2096","167","0","0","0","0","0","0","0","0","0"
"2098","170","0","0","0","0","0","0","0","0","0"
"2100","170","0","0","0","0","0","0","0","0","0"
"2102","172","0","0","0","0","0","0","0","0","0"
"2104","170","0","0","0","0","0","0","0","0","0"
"2106","172","0","0","0","0","0","0","0","0","0"
"2108","170","0","0","0","0","0","0","0","0","0"
"2110","172","0","0","0","0","0","0","0","0","0"
"2112","172","0","0","0","0","0","0","0","0","0"
"2114","172","0","0","0","0","0","0","0","0","0"
"2116","172","0","0","0","0","0","0","0","0","0"
"2118","172","0","0","0","0","0","0","0","0","0"
"2120","173","0","0","0","0","0","0","0","0","0"
"2122","173","0","0","0","0","0","0","0","0","0"
"2124","173","0","0","0","0","0","0","0","0","0"
"2126","173","0","0","0","0","0","0","0","0","0"
"2128","173","0","0","0","0","0","0","0","0","0"
"2130","174","0","0","0","0","0","0","0","0","0"
"2132","176","0","0","0","0","0","0","0","0","0"
"2134","176","0","0","0","0","0","0","0","0","0"
"2136","176","0","0","0","0","0","0","0","0","0"
"2138","176","0","0","0","0","0","0","0","0","0"
"2140","176","0","0","0","0","0","0","0","0","0"
"2142","177","0","0","0","0","0","0","0","0","0"
"2144","177","0","0","0","0","0","0","0","0","0"
"2146","176","0","0","0","0","0","0","0","0","0"
"2148","174","0","0","0","0","0","0","0","0","0"
"2150","174","0","0","0","0","0","0","0","0","0"
"2152","173","0","0","0","0","0","0","0","0","0"
"2154","173","0","0","0","0","0","0","0","0","0"
"2156","174","0","0","0","0","0","0","0","0","0"
"2158","174","0","0","0","0","0","0","0","0","0"
"2160","174","0","0","0","0","0","0","0","0","0"
"2162","175","0","0","0","0","0","0","0","0","0"
"2164","176","0","0","0","0","0","0","0","0","0"
"2166","176","0","0","0","0","0","0","0","0","0"
"2168","177","0","0","0","0","0","0","0","0","0"
"2170","177","0","0","0","0","0","0","0","0","0"
"2172","177","0","0","0","0","0","0","0","0","0"
"2174","177","0","0","0","0","0","0","0","0","0"
"2176","177","0","0","0","0","0","0","0","0","0"
"2178","177","0","0","0","0","0","0","0","0","0"
"2180","177","0","0","0","0","0","0","0","0","0"
"2182","177","0","0","0","0","0","0","0","0","0"
"2184","176","0","0","0","0","0","0","0","0","0"
"2186","176","0","0","0","0","0","0","0","0","0"
"2188","174","0","0","0","0","0","0","0","0","0"
"2190","174","0","0","0","0","0","0","0","0","0"
"2192","176","0","0","0","0","0","0","0","0","0"
"2194","176","0","0","0","0","0","0","0","0","0"
"2196","176","0","0","0","0","0","0","0","0","0"
"2198","179","0","0","0","0","0","0","0","0","0"
"2200","179","0","0","0","0","0","0","0","0","0"
"2202","179","0","0","0","0","0","0","0","0","0"
"2204","181","0","0","0","0","0","0","0","0","0"
"2206","183","0","0","0","0","0","0","0","0","0"
"2208","183","0","0","0","0","0","0","0","0","0"
"2210","183","0","0","0","0","0","0","0","0","0"
"2212","183","0","0","0","0","0","0","0","0","0"
"2214","183","0","0","0","0","0","0","0","0","0"
"2216","181","0","0","0","0","0","0","0","0","0"
"2218","181","0","0","0","0","0","0","0","0","0"
"2220","183","0","0","0","0","0","0","0","0","0"
"2222","181","0","0","0","0","0","0","0","0","0"
"2224","181","0","0","0","0","0","0","0","0","0"
"2226","181","0","0","0","0","0","0","0","0","0"
"2228","184","0","0","0","0","0","0","0","0","0"
"2230","183","0","0","0","0","0","0","0","0","0"
"2232","183","0","0","0","0","0","0","0","0","0"
"2234","183","0","0","0","0","0","0","0","0","0"
"2236","184","0","0","0","0","0","0","0","0","0"
"2238","184","0","0","0","0","0","0","0","0","0"
"2240","183","0","0","0","0","0","0","0","0","0"
"2242","183","0","0","0","0","0","0","0","0","0"
"2244","183","0","0","0","0","0","0","0","0","0"
"2246","183","0","0","0","0","0","0","0","0","0"
"2248","184","0","0","0","0","0","0","0","0","0"
"2250","184","0","0","0","0","0","0","0","0","0"
"2252","184","0","0","0","0","0","0","0","0","0"
"2254","184","0","0","0","0","0","0","0","0","0"
"2256","184","0","0","0","0","0","0","0","0","0"
"2258","184","0","0","0","0","0","0","0","0","0"
"2260","186","0","0","0","0","0","0","0","0","0"
"2262","186","0","0","0","0","0","0","0","0","0"
"2264","186","0","0","0","0","0","0","0","0","0"
"2266","186","0","0","0","0","0","0","0","0","0"
"2268","186","0","0","0","0","0","0","0","0","0"
"2270","187","0","0","0","0","0","0","0","0","0"
"2272","187","0","0","0","0","0","0","0","0","0"
"2274","186","0","0","0","0","0","0","0","0","0"
"2276","187","0","0","0","0","0","0","0","0","0"
"2278","187","0","0","0","0","0","0","0","0","0"
"2280","187","0","0","0","0","0","0","0","0","0"
"2282","187","0","0","0","0","0","0","0","0","0"
"2284","187","0","0","0","0","0","0","0","0","0"
"2286","187","0","0","0","0","0","0","0","0","0"
"2288","189","0","0","0","0","0","0","0","0","0"
"2290","189","0","0","0","0","0","0","0","0","0"
"2292","189","0","0","0","0","0","0","0","0","0"
"2294","189","0","0","0","0","0","0","0","0","0"
"2296","187","0","0","0","0","0","0","0","0","0"
"2298","187","0","0","0","0","0","0","0","0","0"
"2300","187","0","0","0","0","0","0","0","0","0"
"2302","187","0","0","0","0","0","0","0","0","0"
"2304","187","0","0","0","0","0","0","0","0","0"
"2306","186","0","0","0","0","0","0","0","0","0"
"2308","187","0","0","0","0","0","0","0","0","0"
"2310","187","0","0","0","0","0","0","0","0","0"
"2312","187","0","0","0","0","0","0","0","0","0"
"2314","188","0","0","0","0","0","0","0","0","0"
"2316","189","0","0","0","0","0","0","0","0","0"
"2318","189","0","0","0","0","0","0","0","0","0"
"2320","190","0","0","0","0","0","0","0","0","0"
"2322","190","0","0","0","0","0","0","0","0","0"
"2324","190","0","0","0","0","0","0","0","0","0"
"2326","190","0","0","0","0","0","0","0","0","0"
"2328","190","0","0","0","0","0","0","0","0","0"
"2330","190","0","0","0","0","0","0","0","0","0"
"2332","190","0","0","0","0","0","0","0","0","0"
"2334","190","0","0","0","0","0","0","0","0","0"
"2336","190","0","0","0","0","0","0","0","0","0"
"2338","190","0","0","0","0","0","0","0","0","0"
"2340","190","0","0","0","0","0","0","0","0","0"
"2342","190","0","0","0","0","0","0","0","0","0"
"2344","190","0","0","0","0","0","0","0","0","0"
"2346","189","0","0","0","0","0","0","0","0","0"
"2348","189","0","0","0","0","0","0","0","0","0"
"2350","189","0","0","0","0","0","0","0","0","0"
"2352","189","0","0","0","0","0","0","0","0","0"
"2354","189","0","0","0","0","0","0","0","0","0"
"2356","189","0","0","0","0","0","0","0","0","0"
"2358","189","0","0","0","0","0","0","0","0","0"
"2360","189","0","0","0","0","0","0","0","0","0"
"2362","189","0","0","0","0","0","0","0","0","0"
"2364","189","0","0","0","0","0","0","0","0","0"
"2366","189","0","0","0","0","0","0","0","0","0"
"2368","189","0","0","0","0","0","0","0","0","0"
"2370","190","0","0","0","0","0","0","0","0","0"
"2372","190","0","0","0","0","0","0","0","0","0"
"2374","190","0","0","0","0","0","0","0","0","0"
"2376","190","0","0","0","0","0","0","0","0","0"
"2378","190","0","0","0","0","0","0","0","0","0"
"2380","191","0","0","0","0","0","0","0","0","0"
"2382","192","0","0","0","0","0","0","0","0","0"
"2384","192","0","0","0","0","0","0","0","0","0"
"2386","192","0","0","0","0","0","0","0","0","0"
"2388","190","0","0","0","0","0","0","0","0","0"
"2390","190","0","0","0","0","0","0","0","0","0"
"2392","192","0","0","0","0","0","0","0","0","0"
"2394","192","0","0","0","0","0","0","0","0","0"
"2396","192","0","0","0","0","0","0","0","0","0"
"2398","192","0","0","0","0","0","0","0","0","0"
"2400","192","0","0","0","0","0","0","0","0","0"
"2402","192","0","0","0","0","0","0","0","0","0"
"2404","190","0","0","0","0","0","0","0","0","0"
"2406","190","0","0","0","0","0","0","0","0","0"
"2408","190","0","0","0","0","0","0","0","0","0"
"2410","190","0","0","0","0","0","0","0","0","0"
"2412","190","0","0","0","0","0","0","0","0","0"
"2414","190","0","0","0","0","0","0","0","0","0"
"2416","190","0","0","0","0","0","0","0","0","0"
"2418","189","0","0","0","0","0","0","0","0","0"
"2420","189","0","0","0","0","0","0","0","0","0"
"2422","189","0","0","0","0","0","0","0","0","0"
"2424","189","0","0","0","0","0","0","0","0","0"
"2426","189","0","0","0","0","0","0","0","0","0"
"2428","189","0","0","0","0","0","0","0","0","0"
"2430","188","0","0","0","0","0","0","0","0","0"
"2432","187","0","0","0","0","0","0","0","0","0"
"2434","187","0","0","0","0","0","0","0","0","0"
"2436","187","0","0","0","0","0","0","0","0","0"
"2438","187","0","0","0","0","0","0","0","0","0"
"2440","187","0","0","0","0","0","0","0","0","0"
"2442","187","0","0","0","0","0","0","0","0","0"
"2444","187","0","0","0","0","0","0","0","0","0"
"2446","184","0","0","0","0","0","0","0","0","0"
"2448","184","0","0","0","0","0","0","0","0","0"
"2450","184","0","0","0","0","0","0","0","0","0"
"2452","181","0","0","0","0","0","0","0","0","0"
"2454","179","0","0","0","0","0","0","0","0","0"
"2456","177","0","0","0","0","0","0","0","0","0"
"2458","174","0","0","0","0","0","0","0","0","0"
"2460","173","0","0","0","0","0","0","0","0","0"
"2462","171","0","0","0","0","0","0","0","0","0"
"2464","169","0","0","0","0","0","0","0","0","0"
"2466","169","0","0","0","0","0","0","0","0","0"
"2468","170","0","0","0","0","0","0","0","0","0"
"2470","170","0","0","0","0","0","0","0","0","0"
"2472","170","0","0","0","0","0","0","0","0","0"
"2474","167","0","0","0","0","0","0","0","0","0"
"2476","167","0","0","0","0","0","0","0","0","0"
"2478","165","0","0","0","0","0","0","0","0","0"
"2480","165","0","0","0","0","0","0","0","0","0"
"2482","164","0","0","0","0","0","0","0","0","0"
"2484","164","0","0","0","0","0","0","0","0","0"
"2486","164","0","0","0","0","0","0","0","0","0"
"2488","160","0","0","0","0","0","0","0","0","0"
"2490","160","0","0","0","0","0","0","0","0","0"
"2492","160","0","0","0","0","0","0","0","0","0"
"2494","158","0","0","0","0","0","0","0","0","0"
"2496","157","0","0","0","0","0","0","0","0","0"
"2498","146","0","0","0","0","0","0","0","0","0"
"2500","144","0","0","0","0","0","0","0","0","0"
"2502","144","0","0","0","0","0","0","0","0","0"
"2504","150","0","0","0","0","0","0","0","0","0"
"2506","151","0","0","0","0","0","0","0","0","0"
"2508","151","0","0","0","0","0","0","0","0","0"
"2510","149","0","0","0","0","0","0","0","0","0"
"2512","147","0","0","0","0","0","0","0","0","0"
"2514","146","0","0","0","0","0","0","0","0","0"
"2516","148","0","0","0","0","0","0","0","0","0"
"2518","148","0","0","0","0","0","0","0","0","0"
"2520","148","0","0","0","0","0","0","0","0","0"
"2522","148","0","0","0","0","0","0","0","0","0"
"2524","144","0","0","0","0","0","0","0","0","0"
"2526","143","0","0","0","0","0","0","0","0","0"
"2528","143","0","0","0","0","0","0","0","0","0"
"2530","142","0","0","0","0","0","0","0","0","0"
"2532","139","0","0","0","0","0","0","0","0","0"
"2534","139","0","0","0","0","0","0","0","0","0"
"2536","122","0","0","0","0","0","0","0","0","0"
"2538","122","0","0","0","0","0","0","0","0","0"
"2540","129","0","0","0","0","0","0","0","0","0"
"2542","128","0","0","0","0","0","0","0","0","0"
"2544","124","0","0","0","0","0","0","0","0","0"
"2546","120","0","0","0","0","0","0","0","0","0"
"2548","120","0","0","0","0","0","0","0","0","0"
"2550","120","0","0","0","0","0","0","0","0","0"
"2552","115","0","0","0","0","0","0","0","0","0"
"2554","117","0","0","0","0","0","0","0","0","0"
"2556","127","0","0","0","0","0","0","0","0","0"
"2558","130","0","0","0","0","0","0","0","0","0"
"2560","130","0","0","0","0","0","0","0","0","0"
"2562","132","0","0","0","0","0","0","0","0","0"
"2564","135","0","0","0","0","0","0","0","0","0"
"2566","133","0","0","0","0","0","0","0","0","0"
"2568","134","0","0","0","0","0","0","0","0","0"
"2570","133","0","0","0","0","0","0","0","0","0"
"2572","134","0","0","0","0","0","0","0","0","0"
"2574","133","0","0","0","0","0","0","0","0","0"
"2576","133","0","0","0","0","0","0","0","0","0"
"2578","133","0","0","0","0","0","0","0","0","0"
"2580","133","0","0","0","0","0","0","0","0","0"
"2582","133","0","0","0","0","0","0","0","0","0"
"2584","131","0","0","0","0","0","0","0","0","0"
"2586","130","0","0","0","0","0","0","0","0","0"
"2588","126","0","0","0","0","0","0","0","0","0"
"2590","127","0","0","0","0","0","0","0","0","0"
"2592","127","0","0","0","0","0","0","0","0","0"
"2594","127","0","0","0","0","0","0","0","0","0"
"2596","127","0","0","0","0","0","0","0","0","0"
"2598","127","0","0","0","0","0","0","0","0","0"
"2600","126","0","0","0","0","0","0","0","0","0"
"2602","126","0","0","0","0","0","0","0","0","0"
"2604","121","0","0","0","0","0","0","0","0","0"
"2606","121","0","0","0","0","0","0","0","0","0"
"2608","121","0","0","0","0","0","0","0","0","0"
"2610","123","0","0","0","0","0","0","0","0","0"
"2612","122","0","0","0","0","0","0","0","0","0"
"2614","122","0","0","0","0","0","0","0","0","0"
"2616","119","0","0","0","0","0","0","0","0","0"
"2618","119","0","0","0","0","0","0","0","0","0"
"2620","119","0","0","0","0","0","0","0","0","0"
"2622","119","0","0","0","0","0","0","0","0","0"
"2624","119","0","0","0","0","0","0","0","0","0"
"2626","119","0","0","0","0","0","0","0","0","0"
"2628","119","0","0","0","0","0","0","0","0","0"
"2630","119","0","0","0","0","0","0","0","0","0"
"2632","114","0","0","0","0","0","0","0","0","0"
"2634","114","0","0","0","0","0","0","0","0","0"
"2636","114","0","0","0","0","0","0","0","0","0"
"2638","114","0","0","0","0","0","0","0","0","0"
"2640","111","0","0","0","0","0","0","0","0","0"
"2642","112","0","0","0","0","0","0","0","0","0"
"2644","113","0","0","0","0","0","0","0","0","0"
"2646","114","0","0","0","0","0","0","0","0","0"
"2648","113","0","0","0","0","0","0","0","0","0"
"2650","113","0","0","0","0","0","0","0","0","0"
"2652","112","0","0","0","0","0","0","0","0","0"
"2654","112","0","0","0","0","0","0","0","0","0"
"2656","117","0","0","0","0","0","0","0","0","0"
"2658","119","0","0","0","0","0","0","0","0","0"
"2660","119","0","0","0","0","0","0","0","0","0"
"2662","122","0","0","0","0","0","0","0","0","0"
"2664","126","0","0","0","0","0","0","0","0","0"
"2666","126","0","0","0","0","0","0","0","0","0"
"2668","124","0","0","0","0","0","0","0","0","0"
"2670","124","0","0","0","0","0","0","0","0","0"
"2672","125","0","0","0","0","0","0","0","0","0"
"2674","125","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","-73.14809","41.51375","708","2","128","142"
"4","0","0","0","2","-73.14809","41.51375","708","2","128","142"
"7","0","0","0","2","-73.1483","41.51375","708","2","128","142"
"11","0","0","0","2","-73.1483","41.51375","708","3","128","142"
"14","0","0","0","2","-73.1483","41.51375","708","3","128","142"
"18","0","0","0","2","-73.1483","41.51375","708","3","128","142"
"21","0","1.1","0.007","2","-73.1483","41.51375","707","3","128","142"
"25","0","2.3","0.014","2","-73.1483","41.51375","706","3","128","142"
"29","0","3.5","0.021","2","-73.1483","41.51375","705","3","128","142"
"32","0","4.7","0.028","2","-73.1483","41.51375","704","3","128","142"
"36","0","5.9","0.035","2","-73.1483","41.51375","703","3","128","142"
"39","0","7.1","0.042","2","-73.14826","41.51324","703","3","174","190"
"43","0","7.2","0.049","2","-73.14826","41.51324","701","3","174","190"
"46","0","7.3","0.056","2","-73.14826","41.51324","699","3","174","190"
"50","0","7.5","0.064","2","-73.14828","41.51291","698","3","184","198"
"54","0","7.2","0.072","2","-73.14832","41.51281","697","3","186","200"
"57","0","7.3","0.079","2","-73.14832","41.51281","694","3","186","200"
"61","0","7.4","0.086","2","-73.14832","41.51281","692","3","186","200"
"64","0","7.6","0.093","2","-73.14832","41.51281","690","3","186","200"
"68","0","7.8","0.101","2","-73.14837","41.51238","688","3","182","196"
"71","0","7.7","0.108","2","-73.14837","41.51238","688","3","182","196"
"75","0","7.5","0.115","2","-73.14837","41.51238","688","3","182","196"
"79","0","7.3","0.122","2","-73.14837","41.51238","689","3","182","196"
"82","0","7.1","0.129","2","-73.1483","41.51199","690","3","160","174"
"86","0","6.6","0.136","2","-73.14824","41.51191","694","3","154","168"
"89","0","5.7","0.141","2","-73.14818","41.51184","695","3","150","164"
"93","0","6.4","0.147","2","-73.14811","41.51173","696","3","144","158"
"96","0","6.1","0.153","2","-73.14811","41.51173","694","3","144","158"
"100","0","5.8","0.159","2","-73.14811","41.51173","692","3","144","158"
"104","0","5.4","0.165","2","-73.14811","41.51173","690","3","144","158"
"107","0","5","0.172","2","-73.14774","41.51152","689","3","124","140"
"111","0","5.4","0.177","2","-73.14766","41.51147","686","3","120","136"
"114","0","5.8","0.184","2","-73.14766","41.51147","682","3","120","136"
"118","0","6.3","0.191","2","-73.14766","41.51147","678","3","120","136"
"121","0","6.8","0.198","2","-73.14766","41.51147","675","3","120","136"
"125","0","7.3","0.205","2","-73.14766","41.51147","672","3","120","136"
"129","0","7.8","0.212","2","-73.14703","41.51135","669","3","100","114"
"132","0","7.5","0.219","2","-73.14689","41.51135","669","3","86","100"
"136","0","7.5","0.226","2","-73.14689","41.51135","665","3","86","100"
"139","0","7.5","0.233","2","-73.14689","41.51135","661","3","86","100"
"143","0","7.4","0.24","2","-73.14689","41.51135","657","3","86","100"
"146","0","7.3","0.247","2","-73.14689","41.51135","653","3","86","100"
"150","0","7.2","0.255","2","-73.14622","41.5115","650","3","72","86"
"154","0","7","0.262","2","-73.14622","41.5115","649","3","72","86"
"157","0","6.8","0.269","2","-73.14597","41.51156","648","3","70","84"
"161","0","6.9","0.276","2","-73.14597","41.51156","648","3","70","84"
"164","0","7","0.283","2","-73.14597","41.51156","648","3","70","84"
"168","0","7.2","0.29","2","-73.14558","41.51165","648","3","72","86"
"171","0","7.1","0.296","2","-73.14558","41.51165","648","3","72","86"
"175","0","6.9","0.303","2","-73.14532","41.51171","648","3","74","88"
"178","0","5.6","0.309","2","-73.14526","41.51175","648","3","50","64"
"182","0","6.2","0.315","2","-73.14523","41.51184","647","3","4","18"
"186","0","6.9","0.322","2","-73.14528","41.51191","649","3","342","356"
"189","0","6.9","0.329","2","-73.14532","41.51201","650","3","340","356"
"193","0","7.1","0.336","2","-73.14539","41.51212","647","3","342","356"
"196","0","7.1","0.343","2","-73.14539","41.51212","646","3","342","356"
"200","0","7","0.35","2","-73.14547","41.51231","646","3","346","0"
"203","0","7.2","0.357","2","-73.14552","41.5124","646","3","346","0"
"207","0","7.4","0.364","2","-73.14554","41.5125","644","3","348","2"
"211","0","6.7","0.37","2","-73.14558","41.51257","650","3","346","0"
"214","0","6.3","0.376","2","-73.14558","41.51257","653","3","346","0"
"218","0","5.8","0.383","2","-73.14565","41.51276","656","3","350","4"
"221","0","6.1","0.389","2","-73.14566","41.51285","657","3","350","4"
"225","0","6","0.395","2","-73.14568","41.51294","657","3","350","4"
"228","0","6.4","0.402","2","-73.14571","41.51302","657","3","352","6"
"232","0","6.9","0.409","2","-73.14575","41.51313","657","3","350","4"
"236","0","7.2","0.416","2","-73.14577","41.51321","655","3","350","4"
"239","0","7.5","0.423","2","-73.14581","41.51332","655","3","348","2"
"243","0","6.7","0.43","2","-73.14586","41.51343","660","3","346","0"
"246","0","6.5","0.436","2","-73.14586","41.51343","663","3","346","0"
"250","0","6.2","0.443","2","-73.14592","41.5136","666","3","350","4"
"253","0","6.6","0.449","2","-73.14594","41.51369","667","3","352","6"
"257","0","6.4","0.456","2","-73.14597","41.51377","671","3","348","2"
"261","0","5.9","0.461","2","-73.14599","41.51386","675","3","346","0"
"264","0","5.7","0.466","2","-73.14599","41.51386","681","3","346","0"
"268","0","5.4","0.472","2","-73.1461","41.51403","687","3","342","356"
"271","0","6.2","0.479","2","-73.14613","41.5141","689","3","342","356"
"275","0","6","0.485","2","-73.14618","41.51418","685","3","344","358"
"278","0","4.8","0.491","2","-73.14622","41.51424","690","3","332","346"
"282","0","5.3","0.497","2","-73.14629","41.51433","696","3","332","346"
"286","0","5.8","0.502","2","-73.14635","41.51439","703","3","330","346"
"289","0","4.8","0.507","2","-73.14642","41.51446","715","3","322","336"
"293","0","6.1","0.515","2","-73.14648","41.51456","716","3","338","352"
"296","0","5.8","0.522","2","-73.14648","41.51456","720","3","338","352"
"300","0","5.5","0.529","2","-73.14663","41.51474","725","3","326","342"
"303","0","5.4","0.534","2","-73.14668","41.51478","733","3","328","342"
"307","0","5.8","0.54","2","-73.14671","41.51487","745","3","332","346"
"311","0","5.7","0.546","2","-73.14671","41.51487","748","3","332","346"
"314","0","5.6","0.552","2","-73.14671","41.51487","751","3","332","346"
"318","0","5.5","0.558","2","-73.14671","41.51487","754","3","332","346"
"321","0","5.4","0.564","2","-73.14671","41.51487","757","3","332","346"
"325","0","5.3","0.57","2","-73.14671","41.51487","761","3","332","346"
"328","0","5.1","0.577","2","-73.14702","41.51534","765","3","336","350"
"332","0","5","0.586","2","-73.1471","41.51547","766","3","330","344"
"336","0","5.7","0.593","2","-73.14716","41.51553","758","3","340","354"
"339","0","5.7","0.599","2","-73.14716","41.51553","751","3","340","354"
"343","0","5.8","0.605","2","-73.14725","41.5157","744","3","338","352"
"346","0","5.9","0.612","2","-73.14725","41.5157","742","3","338","352"
"350","0","6.1","0.619","2","-73.1474","41.51588","740","3","326","340"
"353","0","5.9","0.626","2","-73.14749","41.51594","738","3","316","330"
"357","0","6","0.63","2","-73.14755","41.516","733","3","320","334"
"361","0","5.3","0.634","2","-73.14758","41.51605","728","3","318","332"
"364","0","5.3","0.64","2","-73.14758","41.51605","726","3","318","332"
"368","0","5.4","0.646","2","-73.14758","41.51605","724","3","318","332"
"371","0","5.5","0.652","2","-73.14783","41.51624","722","3","310","324"
"375","0","5.5","0.657","2","-73.14792","41.51628","719","3","302","316"
"378","0","5.8","0.663","2","-73.14798","41.51633","715","3","304","318"
"382","0","4.8","0.667","2","-73.14806","41.51637","713","3","302","316"
"386","0","5.1","0.673","2","-73.14806","41.51637","711","3","302","316"
"389","0","5.4","0.679","2","-73.14806","41.51637","710","3","302","316"
"393","0","5.8","0.685","2","-73.14835","41.51652","709","3","310","324"
"396","0","5.8","0.69","2","-73.14835","41.51652","708","3","310","324"
"400","0","5.7","0.695","2","-73.14835","41.51652","707","3","310","324"
"403","0","5.6","0.701","2","-73.14835","41.51652","707","3","310","324"
"407","0","5.5","0.707","2","-73.14864","41.51675","707","3","326","340"
"411","0","5.5","0.713","2","-73.14869","41.5168","703","3","334","348"
"414","0","5.9","0.72","2","-73.14869","41.5168","703","3","334","348"
"418","0","6.4","0.728","2","-73.1488","41.51701","704","3","344","358"
"421","0","6.4","0.734","2","-73.1488","41.51701","705","3","344","358"
"425","0","6.4","0.74","2","-73.1488","41.51701","707","3","344","358"
"428","0","6.5","0.746","2","-73.1488","41.51701","709","3","344","358"
"432","0","6.6","0.753","2","-73.14895","41.51736","711","3","350","4"
"436","0","4.5","0.757","2","-73.14897","41.51742","729","3","348","2"
"439","0","6","0.764","2","-73.14897","41.51751","735","3","358","12"
"443","0","6","0.77","2","-73.14897","41.51751","736","3","358","12"
"446","0","6","0.776","2","-73.14897","41.51751","737","3","358","12"
"450","0","6","0.782","2","-73.14897","41.51751","738","3","358","12"
"453","0","6","0.789","2","-73.14897","41.51751","739","3","358","12"
"457","0","6.1","0.796","2","-73.14897","41.51751","740","3","358","12"
"461","0","6.2","0.803","2","-73.14908","41.51806","742","3","354","8"
"464","0","6.6","0.81","2","-73.14909","41.51817","741","3","356","10"
"468","0","5.9","0.816","2","-73.14908","41.51828","740","3","0","14"
"471","0","6.6","0.824","2","-73.14909","41.51836","738","3","356","10"
"475","0","6.3","0.831","2","-73.14912","41.51847","736","3","356","10"
"478","0","6.1","0.837","2","-73.14912","41.51847","738","3","356","10"
"482","0","5.8","0.843","2","-73.14914","41.51867","741","3","358","12"
"486","0","5.4","0.849","2","-73.14914","41.51873","744","3","356","10"
"489","0","5.4","0.853","2","-73.14919","41.51879","762","3","346","0"
"493","0","5.4","0.858","2","-73.14919","41.51886","771","3","348","2"
"496","0","5.4","0.863","2","-73.14919","41.51886","777","3","348","2"
"500","0","5.3","0.869","2","-73.14916","41.51903","784","3","352","6"
"503","0","4.5","0.874","2","-73.14919","41.51909","790","3","344","358"
"507","0","5.4","0.881","2","-73.14916","41.5192","790","3","356","10"
"511","0","5.1","0.888","2","-73.14919","41.51929","791","3","352","6"
"514","0","6","0.896","2","-73.14916","41.51942","792","3","352","6"
"518","0","5.9","0.903","2","-73.14919","41.5195","790","3","354","10"
"521","0","6","0.909","2","-73.14921","41.51959","786","3","356","10"
"525","0","4.9","0.914","2","-73.14921","41.51967","783","3","356","10"
"528","0","5.2","0.92","2","-73.14921","41.51967","783","3","356","10"
"532","0","5.6","0.926","2","-73.14922","41.51984","783","3","352","6"
"536","0","5.6","0.933","2","-73.14922","41.51993","785","3","358","12"
"539","0","6.4","0.94","2","-73.14925","41.52004","784","3","354","8"
"543","0","6.3","0.947","2","-73.14927","41.52012","784","3","356","10"
"546","0","6.3","0.953","2","-73.14927","41.52012","785","3","356","10"
"550","0","6.3","0.959","2","-73.14927","41.52012","786","3","356","10"
"553","0","6.3","0.965","2","-73.14927","41.52012","787","3","356","10"
"557","0","6.2","0.972","2","-73.14927","41.52012","788","3","356","10"
"560","0","6.1","0.979","2","-73.14931","41.5206","789","3","0","14"
"564","0","5.9","0.984","2","-73.14931","41.5206","791","3","0","14"
"568","0","5.7","0.99","2","-73.14931","41.5206","794","3","0","14"
"571","0","5.5","0.996","2","-73.14931","41.52085","797","3","358","12"
"575","0","5.6","1.002","2","-73.14933","41.52094","794","3","358","12"
"578","0","5.9","1.008","2","-73.14933","41.52094","796","3","358","12"
"582","0","6.3","1.015","2","-73.14933","41.52113","798","3","0","14"
"585","0","5.5","1.02","2","-73.14933","41.52113","796","3","0","14"
"589","0","4.7","1.025","2","-73.14933","41.52126","794","3","356","10"
"593","0","5.2","1.031","2","-73.14935","41.52132","792","3","358","12"
"596","0","5.1","1.035","2","-73.14935","41.52132","797","3","358","12"
"600","0","5","1.04","2","-73.14935","41.52132","803","3","358","12"
"603","0","4.8","1.045","2","-73.14938","41.52156","809","3","356","10"
"607","0","5.5","1.051","2","-73.14938","41.52165","809","3","350","4"
"610","0","5.5","1.055","2","-73.14938","41.52165","752","3","350","4"
"614","0","5.5","1.059","2","-73.14938","41.52165","695","3","350","4"
"618","0","5.4","1.064","2","-73.14938","41.52165","639","3","350","4"
"621","0","5.3","1.069","2","-73.14942","41.52188","839","3","354","8"
"625","0","4.4","1.076","2","-73.1494","41.52199","843","3","348","2"
"628","0","4.8","1.082","2","-73.1494","41.52199","842","3","348","2"
"632","0","5.2","1.088","2","-73.1494","41.52199","842","3","348","2"
"635","0","5.7","1.094","2","-73.1494","41.52199","842","3","348","2"
"639","0","6.2","1.1","2","-73.14944","41.52231","842","3","352","6"
"643","0","6.2","1.106","2","-73.14944","41.52231","838","3","352","6"
"646","0","6.1","1.112","2","-73.14944","41.52231","834","3","352","6"
"650","0","6","1.119","2","-73.14951","41.52259","830","3","344","358"
"653","0","6.9","1.125","2","-73.14955","41.52266","826","3","342","356"
