[Timex Trainer Data File]
[session data]
version=1.0
Sessiondate=1/3/2005 2:45:06 PM
sportName=Running
sportID=3
distanceunit=mi
avgspeedunit=0
maxspeedunit=0
avgpaceunits=0
maxpaceunits=0
distance=11.2
duration=5326
description=Sample Workout - Heart Rate and Speed & Distance
sessionType=20
maxHR=179
maxSpeed=15.8
avgHR=153
avgSpeed=7.34
fromDataRecorder=True
TimeZone1=240
TimeZone2=360
TimeZone3=1080
TimeZone4=1620
TimeZone5=2040

[recorded]
duration(s),hr,speed(mph),distance(mi),data_flag
4876,130,0,0,0
4878,131,0,0,0
4880,131,0,0,0
4882,132,0,0,0
4884,131,0,0,0
4886,131,0,0,0
4888,132,0,0,0
4890,131,0,0,0
4892,131,0,0,0
4894,130,0,0,0
4896,129,0,0,0
4898,130,0,0,0
4900,128,0,0,0
4902,129,0,0,0
4904,129,0,0,0
4906,129,0,0,0
4908,129,0,0,0
4910,129,0,0,0
4912,125,0,0,0
4914,125,0,0,0
4916,125,0,0,0
4918,125,0,0,0
4920,125,0,0,0
4922,122,0,0,0
4924,121,0,0,0
4926,118,0,0,0
4928,118,0,0,0
4930,118,0,0,0
4932,119,0,0,0
4934,119,0,0,0
4936,118,0,0,0
4938,118,0,0,0
4940,118,0,0,0
4942,118,0,0,0
4944,119,0,0,0
4946,118,0,0,0
4948,118,0,0,0
4950,117,0,0,0
4952,117,0,0,0
4954,117,0,0,0
4956,115,0,0,0
4958,115,0,0,0
4960,114,0,0,0
4962,114,0,0,0
4964,113,0,0,0
4966,111,0,0,0
4968,111,0,0,0
4970,111,0,0,0
4972,111,0,0,0
4974,110,0,0,0
4976,110,0,0,0
4978,110,0,0,0
4980,110,0,0,0
4982,110,0,0,0
4984,110,0,0,0
4986,108,0,0,0
4988,108,0,0,0
4990,108,0,0,0
4992,116,0,0,0
4994,115,0,0,0
4996,113,0,0,0
4998,114,0,0,0
5000,114,0,0,0
5002,112,0,0,0
5004,111,0,0,0
5006,110,0,0,0
5008,111,0,0,0
5010,112,0,0,0
5012,110,0,0,0
5014,111,0,0,0
5016,111,0,0,0
5018,111,0,0,0
5020,111,0,0,0
5022,111,0,0,0
5024,108,0,0,0
5026,108,0,0,0
5028,108,0,0,0
5030,110,0,0,0
5032,112,0,0,0
5034,112,0,0,0
5036,112,0,0,0
5038,111,0,0,0
5040,116,0,0,0
5042,116,0,0,0
5044,116,0,0,0
5046,116,0,0,0
5048,116,0,0,0
5050,116,0,0,0
5052,116,0,0,0
5054,114,0,0,0
5056,113,0,0,0
5058,111,0,0,0
5060,113,0,0,0
5062,113,0,0,0
5064,113,0,0,0
5066,113,0,0,0
5068,113,0,0,0
5070,104,0,0,0
5072,102,0,0,0
5074,95,0,0,0
5076,96,0,0,0
5078,99,0,0,0
5080,99,0,0,0
5082,99,0,0,0
5084,103,0,0,0
5086,104,0,0,0
5088,104,0,0,0
5090,104,0,0,0
5092,105,0,0,0
5094,108,0,0,0
5096,104,0,0,0
5098,104,0,0,0
5100,104,0,0,0
5102,109,0,0,0
5104,110,0,0,0
5106,108,0,0,0
5108,114,0,0,0
5110,114,0,0,0
5112,114,0,0,0
5114,117,0,0,0
5116,117,0,0,0
5118,117,0,0,0
5120,117,0,0,0
5122,117,0,0,0
5124,117,0,0,0
5126,112,0,0,0
5128,115,0,0,0
5130,117,0,0,0
5132,119,0,0,0
5134,119,0,0,0
5136,117,0,0,0
5138,116,0,0,0
5140,116,0,0,0
5142,115,0,0,0
5144,116,0,0,0
5146,117,0,0,0
5148,114,0,0,0
5150,114,0,0,0
5152,114,0,0,0
5154,114,0,0,0
5156,114,0,0,0
5158,114,0,0,0
5160,114,0,0,0
5162,114,0,0,0
5164,115,0,0,0
5166,115,0,0,0
5168,109,0,0,0
5170,107,0,0,0
5172,107,0,0,0
5174,106,0,0,0
5176,108,0,0,0
5178,109,0,0,0
5180,108,0,0,0
5182,108,0,0,0
5184,109,0,0,0
5186,108,0,0,0
5188,108,0,0,0
5190,108,0,0,0
5192,104,0,0,0
5194,106,0,0,0
5196,106,0,0,0
5198,106,0,0,0
5200,106,0,0,0
5202,106,0,0,0
5204,106,0,0,0
5206,106,0,0,0
5208,106,0,0,0
5210,106,0,0,0
5212,106,0,0,0
5214,106,0,0,0
5216,106,0,0,0
5218,106,0,0,0
5220,105,0,0,0
5222,108,0,0,0
5224,109,0,0,0
5226,107,0,0,0
5228,103,0,0,0
5230,101,0,0,0
5232,103,0,0,0
5234,103,0,0,0
5236,95,0,0,0
5238,95,0,0,0
5240,97,0,0,0
5242,98,0,0,0
5244,99,0,0,0
5246,106,0,0,0
5248,107,0,0,0
5250,107,0,0,0
5252,107,0,0,0
5254,100,0,0,0
5256,108,0,0,0
5258,108,0,0,0
5260,105,0,0,0
5262,106,0,0,0
5264,107,0,0,0
5266,106,0,0,0
5268,104,0,0,0
5270,99,0,0,0
5272,101,0,0,0
5274,101,0,0,0
5276,96,0,0,0
5278,93,0,0,0
5280,97,0,0,0
5282,104,0,0,0
5284,104,0,0,0
5286,108,0,0,0
5288,104,0,0,0
5290,104,0,0,0
5292,97,0,0,0
5294,100,0,0,0
5296,104,0,0,0
5298,104,0,0,0
5300,104,0,0,0
5302,103,0,0,0
5304,104,0,0,0
5306,104,0,0,0
5308,102,0,0,0
5310,100,0,0,0
5312,102,0,0,0
5314,104,0,0,0
5316,104,0,0,0
5318,94,0,0,0
5320,95,0,0,0
5322,101,0,0,0
5324,102,0,0,0
5326,102,0,0,0
5328,99,0,0,0
5330,99,0,0,0
5332,99,0,0,0
0,0,6.7,0,1
3.57,0,6.6,0.006,1
7.14,0,6.3,0.014,1
10.71,0,6.6,0.02,1
14.28,0,6.5,0.027,1
17.85,0,6.8,0.033,1
21.42,0,0,0.035,1
24.99,0,5.9,0.038,1
28.56,0,6.5,0.044,1
32.13,0,6.9,0.051,1
35.7,0,6.5,0.058,1
39.27,0,6.8,0.064,1
42.84,0,7.1,0.071,1
46.41,0,6.9,0.078,1
49.98,0,7,0.085,1
53.55,0,7.1,0.092,1
57.12,0,6.9,0.1,1
60.69,0,6.6,0.106,1
64.26,0,7,0.113,1
67.83,0,7.3,0.12,1
71.4,0,6.7,0.127,1
74.97,0,7,0.134,1
78.54,0,6.9,0.141,1
82.11,0,7.1,0.148,1
85.68,0,6.9,0.154,1
89.25,0,6.9,0.161,1
92.82,0,6.9,0.168,1
96.39,0,6.8,0.175,1
99.96,0,6.9,0.181,1
103.53,0,6.8,0.188,1
107.1,0,6.4,0.195,1
110.67,0,6.4,0.201,1
114.24,0,6.7,0.208,1
117.81,0,6.3,0.214,1
121.38,0,6.9,0.221,1
124.95,0,6.7,0.228,1
128.52,0,6.7,0.235,1
132.09,0,6.6,0.241,1
135.66,0,5.8,0.248,1
139.23,0,3.4,0.249,1
142.8,0,0.9,0.251,1
146.37,0,0,0.251,1
149.94,0,1.1,0.252,1
153.51,0,5,0.256,1
157.08,0,5.8,0.263,1
160.65,0,7.1,0.269,1
164.22,0,7.4,0.276,1
167.79,0,7.2,0.284,1
171.36,0,7.3,0.291,1
174.93,0,8.1,0.299,1
178.5,0,7.7,0.307,1
182.07,0,7.3,0.314,1
185.64,0,7.3,0.321,1
189.21,0,7.3,0.328,1
192.78,0,7.3,0.335,1
196.35,0,7.3,0.342,1
199.92,0,6.9,0.349,1
203.49,0,7.1,0.356,1
207.06,0,7.2,0.363,1
210.63,0,6.8,0.37,1
214.2,0,3.3,0.374,1
217.77,0,1.5,0.375,1
221.34,0,7.3,0.381,1
224.91,0,9.2,0.391,1
228.48,0,6.6,0.399,1
232.05,0,6.8,0.406,1
235.62,0,6.9,0.412,1
239.19,0,7,0.419,1
242.76,0,7.1,0.426,1
246.33,0,7.1,0.433,1
249.9,0,7.1,0.44,1
253.47,0,7,0.446,1
257.04,0,7.1,0.454,1
260.61,0,7,0.46,1
264.18,0,7.2,0.468,1
267.75,0,7.4,0.475,1
271.32,0,7.9,0.482,1
274.89,0,7.5,0.49,1
278.46,0,7.5,0.497,1
282.03,0,7.6,0.505,1
285.6,0,7.6,0.513,1
289.17,0,7.4,0.52,1
292.74,0,7.1,0.527,1
296.31,0,7.4,0.534,1
299.88,0,7.3,0.541,1
307.02,0,7.7,0.556,1
310.59,0,7.2,0.564,1
314.16,0,7.4,0.571,1
317.73,0,7.5,0.578,1
321.3,0,7.3,0.585,1
324.87,0,7.4,0.593,1
328.44,0,7.4,0.6,1
332.01,0,7.8,0.608,1
335.58,0,7.5,0.616,1
339.15,0,7.4,0.623,1
342.72,0,7.7,0.63,1
346.29,0,7.1,0.638,1
349.86,0,7.5,0.646,1
353.43,0,7.5,0.653,1
357,0,7.5,0.66,1
360.57,0,7.6,0.668,1
364.14,0,7.5,0.676,1
367.71,0,6.8,0.683,1
371.28,0,7.1,0.69,1
374.85,0,7,0.697,1
378.42,0,7.1,0.705,1
381.99,0,6.9,0.712,1
385.56,0,7.1,0.72,1
389.13,0,6.8,0.727,1
392.7,0,7.3,0.736,1
396.27,0,7.3,0.743,1
399.84,0,7.2,0.751,1
403.41,0,7.1,0.759,1
406.98,0,7,0.767,1
410.55,0,7,0.774,1
414.12,0,6.9,0.781,1
417.69,0,6.7,0.788,1
421.26,0,6.9,0.795,1
424.83,0,6.8,0.803,1
428.4,0,6.5,0.81,1
431.97,0,6.6,0.817,1
435.54,0,6.9,0.824,1
439.11,0,6.6,0.831,1
442.68,0,7.2,0.839,1
446.25,0,6.9,0.846,1
449.82,0,6.9,0.853,1
453.39,0,6.9,0.86,1
456.96,0,7.1,0.867,1
460.53,0,7.3,0.875,1
464.1,0,7.2,0.882,1
467.67,0,7.8,0.891,1
471.24,0,7.5,0.899,1
474.81,0,7.2,0.906,1
478.38,0,8.1,0.914,1
481.95,0,7.7,0.922,1
485.52,0,7.1,0.929,1
489.09,0,7.4,0.937,1
492.66,0,7.5,0.944,1
496.23,0,7.6,0.951,1
499.8,0,7.8,0.959,1
503.37,0,7.2,0.966,1
506.94,0,7.2,0.973,1
510.51,0,6.7,0.979,1
514.08,0,7,0.986,1
517.65,0,7.5,0.994,1
521.22,0,7.7,1.001,1
524.79,0,7.9,1.009,1
528.36,0,7.6,1.017,1
531.93,0,7.2,1.024,1
535.5,0,7.2,1.031,1
539.07,0,7.5,1.039,1
542.64,0,7.3,1.046,1
546.21,0,7.7,1.053,1
549.78,0,7.2,1.061,1
553.35,0,8.4,1.07,1
556.92,0,8.3,1.079,1
560.49,0,8.1,1.088,1
564.06,0,8,1.096,1
567.63,0,7.9,1.104,1
571.2,0,7.9,1.111,1
574.77,0,8,1.119,1
578.34,0,7.9,1.126,1
581.91,0,7.6,1.134,1
585.48,0,7,1.141,1
589.05,0,7.2,1.148,1
592.62,0,9.2,1.156,1
596.19,0,9.6,1.166,1
599.76,0,9.5,1.175,1
603.33,0,8,1.183,1
606.9,0,7.7,1.191,1
610.47,0,7.3,1.197,1
614.04,0,7.6,1.204,1
617.61,0,8,1.21,1
621.18,0,7.7,1.217,1
624.75,0,7.4,1.224,1
628.32,0,7.1,1.23,1
631.89,0,7,1.236,1
635.46,0,7.2,1.243,1
639.03,0,7.5,1.25,1
642.6,0,7.3,1.257,1
646.17,0,7.4,1.265,1
649.74,0,7.2,1.271,1
653.31,0,7.5,1.278,1
656.88,0,7.2,1.285,1
660.45,0,7,1.292,1
664.02,0,6.9,1.298,1
667.59,0,7.1,1.305,1
671.16,0,7.5,1.312,1
674.73,0,7.9,1.32,1
678.3,0,7.9,1.328,1
681.87,0,7.6,1.335,1
685.44,0,7.1,1.342,1
689.01,0,7.4,1.349,1
692.58,0,7.7,1.356,1
696.15,0,7.5,1.364,1
699.72,0,7.6,1.371,1
703.29,0,7.5,1.378,1
706.86,0,7.3,1.385,1
710.43,0,7.9,1.392,1
714,0,7.5,1.4,1
717.57,0,7.4,1.407,1
721.14,0,7.4,1.415,1
724.71,0,7.4,1.423,1
728.28,0,8,1.431,1
731.85,0,7.4,1.438,1
735.42,0,7.4,1.446,1
738.99,0,7.1,1.452,1
742.56,0,7,1.459,1
746.13,0,7.2,1.466,1
749.7,0,7.1,1.472,1
753.27,0,6.8,1.479,1
756.84,0,6.8,1.486,1
760.41,0,6.9,1.492,1
763.98,0,7,1.499,1
767.55,0,7.2,1.506,1
771.12,0,7.2,1.513,1
774.69,0,7.3,1.52,1
778.26,0,7.1,1.527,1
781.83,0,7.3,1.534,1
785.4,0,7.3,1.541,1
788.97,0,7.4,1.549,1
792.54,0,7.3,1.556,1
796.11,0,7.2,1.564,1
799.68,0,7.1,1.571,1
803.25,0,7,1.579,1
806.82,0,7.1,1.586,1
810.39,0,7.4,1.594,1
813.96,0,7.5,1.601,1
817.53,0,7.6,1.609,1
821.1,0,7.3,1.617,1
824.67,0,7.3,1.624,1
828.24,0,7.2,1.632,1
831.81,0,7.4,1.639,1
835.38,0,7.6,1.647,1
838.95,0,7.5,1.654,1
842.52,0,7.2,1.662,1
846.09,0,6.9,1.669,1
849.66,0,6.7,1.676,1
853.23,0,6.3,1.683,1
856.8,0,7.1,1.69,1
860.37,0,6.8,1.697,1
863.94,0,6.7,1.704,1
867.51,0,6.7,1.71,1
871.08,0,6.8,1.717,1
874.65,0,6.9,1.724,1
878.22,0,7.1,1.731,1
881.79,0,7.2,1.739,1
885.36,0,7.2,1.746,1
888.93,0,7,1.754,1
892.5,0,7.3,1.761,1
896.07,0,7.3,1.768,1
899.64,0,7.7,1.776,1
903.21,0,8.1,1.784,1
906.78,0,7.9,1.792,1
910.35,0,7.9,1.8,1
913.92,0,8.4,1.808,1
917.49,0,6.9,1.815,1
921.06,0,7.2,1.822,1
924.63,0,7.1,1.829,1
928.2,0,8.1,1.836,1
931.77,0,8.1,1.844,1
935.34,0,8.1,1.852,1
938.91,0,8.3,1.86,1
942.48,0,7.1,1.867,1
946.05,0,7.1,1.874,1
949.62,0,6.9,1.881,1
953.19,0,7.1,1.888,1
956.76,0,6.9,1.895,1
960.33,0,6.9,1.902,1
963.9,0,7.6,1.909,1
967.47,0,7.2,1.916,1
971.04,0,6.3,1.923,1
974.61,0,7,1.93,1
978.18,0,6.4,1.937,1
981.75,0,6,1.942,1
985.32,0,6.5,1.949,1
988.89,0,5.9,1.955,1
992.46,0,7.1,1.962,1
996.03,0,7.2,1.969,1
999.6,0,7,1.976,1
1003.17,0,7.2,1.983,1
1006.74,0,7.4,1.991,1
1010.31,0,8.4,2,1
1013.88,0,7.9,2.008,1
1017.45,0,7.6,2.016,1
1021.02,0,7.9,2.025,1
1024.59,0,8.5,2.033,1
1028.16,0,8.2,2.042,1
1031.73,0,7.2,2.05,1
1035.3,0,8.1,2.058,1
1038.87,0,9.5,2.068,1
1042.44,0,7.6,2.075,1
1046.01,0,7.7,2.083,1
1049.58,0,7.5,2.09,1
1053.15,0,7.6,2.097,1
1056.72,0,7.8,2.105,1
1060.29,0,7.6,2.113,1
1063.86,0,7.1,2.12,1
1067.43,0,6.6,2.127,1
1071,0,7.4,2.134,1
1074.57,0,8.4,2.142,1
1078.14,0,7.8,2.15,1
1081.71,0,7.6,2.157,1
1085.28,0,8,2.165,1
1088.85,0,8.1,2.173,1
1092.42,0,7.9,2.181,1
1095.99,0,7.6,2.188,1
1099.56,0,7.9,2.196,1
1103.13,0,8.1,2.204,1
1106.7,0,8.3,2.212,1
1110.27,0,8.2,2.22,1
1113.84,0,8.5,2.228,1
1117.41,0,7.7,2.236,1
1120.98,0,7.5,2.244,1
1124.55,0,7.8,2.251,1
1128.12,0,7.6,2.259,1
1131.69,0,7.4,2.266,1
1135.26,0,7.8,2.273,1
1138.83,0,8.3,2.282,1
1142.4,0,7.1,2.289,1
1145.97,0,7.6,2.297,1
1149.54,0,7.6,2.305,1
1153.11,0,7.8,2.313,1
1156.68,0,8.1,2.321,1
1160.25,0,7,2.328,1
1163.82,0,7.4,2.336,1
1167.39,0,7.1,2.343,1
1170.96,0,7.8,2.351,1
1174.53,0,7.9,2.36,1
1178.1,0,7.3,2.367,1
1181.67,0,7.7,2.375,1
1185.24,0,7.8,2.383,1
1188.81,0,6.5,2.39,1
1192.38,0,6.7,2.397,1
1195.95,0,6.7,2.404,1
1199.52,0,7,2.41,1
1203.09,0,7.2,2.417,1
1210.23,0,7.7,2.432,1
1213.8,0,8.1,2.44,1
1217.37,0,8.2,2.45,1
1220.94,0,8.1,2.458,1
1224.51,0,8.1,2.467,1
1228.08,0,7.6,2.475,1
1231.65,0,8,2.483,1
1235.22,0,7.4,2.491,1
1238.79,0,6.7,2.497,1
1242.36,0,6.4,2.503,1
1245.93,0,1.4,2.505,1
1249.5,0,1,2.506,1
1253.07,0,1,2.506,1
1256.64,0,0,2.506,1
1260.21,0,0,2.506,1
1263.78,0,0,2.506,1
1267.35,0,1.9,2.508,1
1270.92,0,2.2,2.509,1
1274.49,0,2.5,2.511,1
1278.06,0,2,2.514,1
1281.63,0,3.1,2.517,1
1285.2,0,6.3,2.522,1
1288.77,0,11.3,2.535,1
1292.34,0,11.2,2.546,1
1295.91,0,10.2,2.557,1
1299.48,0,10.3,2.569,1
1303.05,0,10,2.579,1
1306.62,0,9.6,2.589,1
1310.19,0,9.8,2.6,1
1313.76,0,9.2,2.609,1
1317.33,0,9.3,2.619,1
1320.9,0,8.7,2.628,1
1324.47,0,9.2,2.636,1
1328.04,0,9.3,2.646,1
1331.61,0,8.9,2.656,1
1335.18,0,8.7,2.664,1
1338.75,0,8.5,2.673,1
1342.32,0,8.6,2.681,1
1345.89,0,8,2.689,1
1349.46,0,8.1,2.697,1
1353.03,0,9.8,2.706,1
1356.6,0,9.6,2.716,1
1360.17,0,9.6,2.725,1
1363.74,0,9.2,2.735,1
1367.31,0,8.8,2.743,1
1370.88,0,8.6,2.751,1
1374.45,0,8.5,2.76,1
1378.02,0,8.6,2.768,1
1381.59,0,8.6,2.776,1
1385.16,0,8.9,2.785,1
1388.73,0,8.8,2.794,1
1392.3,0,8.7,2.802,1
1395.87,0,8.6,2.811,1
1399.44,0,8.5,2.819,1
1403.01,0,8.3,2.828,1
1406.58,0,8.3,2.836,1
1410.15,0,8.4,2.844,1
1413.72,0,8.4,2.852,1
1417.29,0,8.6,2.861,1
1420.86,0,8.7,2.869,1
1424.43,0,8.6,2.878,1
1428,0,8.6,2.887,1
1431.57,0,9,2.895,1
1435.14,0,8.9,2.904,1
1438.71,0,8.6,2.913,1
1442.28,0,8.6,2.921,1
1445.85,0,8.5,2.93,1
1449.42,0,8.4,2.938,1
1452.99,0,8.5,2.946,1
1456.56,0,8.5,2.955,1
1460.13,0,9,2.964,1
1463.7,0,9,2.973,1
1467.27,0,9.1,2.981,1
1470.84,0,8.5,2.989,1
1474.41,0,8.3,2.997,1
1477.98,0,8.1,3.005,1
1481.55,0,8.4,3.013,1
1485.12,0,8.5,3.022,1
1488.69,0,8.2,3.03,1
1492.26,0,8.1,3.038,1
1495.83,0,8.1,3.046,1
1499.4,0,7.8,3.054,1
1502.97,0,7.7,3.061,1
1506.54,0,7.6,3.068,1
1510.11,0,9,3.078,1
1513.68,0,9.1,3.087,1
1517.25,0,9.2,3.096,1
1520.82,0,8.7,3.104,1
1524.39,0,8.6,3.113,1
1527.96,0,8.6,3.121,1
1531.53,0,8.6,3.13,1
1535.1,0,8.4,3.138,1
1538.67,0,8.2,3.146,1
1542.24,0,8.1,3.154,1
1545.81,0,8,3.162,1
1549.38,0,8,3.17,1
1552.95,0,8,3.178,1
1556.52,0,8.3,3.186,1
1560.09,0,8.6,3.194,1
1563.66,0,8.4,3.203,1
1567.23,0,8.5,3.212,1
1570.8,0,8.1,3.22,1
1574.37,0,8.5,3.228,1
1577.94,0,8.3,3.237,1
1581.51,0,8.2,3.245,1
1585.08,0,8.2,3.253,1
1588.65,0,8.2,3.261,1
1592.22,0,8.4,3.27,1
1595.79,0,8.6,3.278,1
1599.36,0,8.6,3.287,1
1602.93,0,8.6,3.295,1
1606.5,0,8.2,3.303,1
1610.07,0,8.1,3.311,1
1613.64,0,8.1,3.319,1
1617.21,0,8.3,3.328,1
1620.78,0,8.4,3.336,1
1624.35,0,8.4,3.345,1
1627.92,0,8.3,3.353,1
1631.49,0,8,3.361,1
1635.06,0,8,3.369,1
1638.63,0,8,3.378,1
1642.2,0,7.6,3.386,1
1645.77,0,7.4,3.393,1
1649.34,0,7.7,3.401,1
1652.91,0,7.9,3.409,1
1656.48,0,7.9,3.417,1
1660.05,0,7.9,3.425,1
1663.62,0,8.3,3.434,1
1667.19,0,8.5,3.442,1
1670.76,0,8.1,3.451,1
1674.33,0,4.2,3.455,1
1677.9,0,0,3.457,1
1681.47,0,2.9,3.46,1
1685.04,0,6.1,3.467,1
1688.61,0,9.3,3.474,1
1692.18,0,8.6,3.483,1
1695.75,0,7.4,3.491,1
1699.32,0,4.4,3.497,1
1702.89,0,1.8,3.5,1
1706.46,0,6.5,3.503,1
1710.03,0,7.6,3.509,1
1713.6,0,6.9,3.517,1
1717.17,0,7.9,3.524,1
1720.74,0,7.6,3.532,1
1724.31,0,7.2,3.54,1
1727.88,0,3,3.545,1
1731.45,0,2.9,3.547,1
1735.02,0,3.7,3.55,1
1738.59,0,4.6,3.553,1
1742.16,0,6.8,3.559,1
1745.73,0,7.7,3.567,1
1749.3,0,7.8,3.575,1
1752.87,0,7.2,3.583,1
1756.44,0,6.8,3.589,1
1760.01,0,7.3,3.596,1
1763.58,0,7.9,3.604,1
1767.15,0,8.1,3.613,1
1770.72,0,8.1,3.621,1
1774.29,0,7.6,3.629,1
1777.86,0,7,3.637,1
1781.43,0,7.4,3.643,1
1785,0,7.6,3.651,1
1788.57,0,7.8,3.659,1
1792.14,0,6.7,3.666,1
1795.71,0,7.4,3.673,1
1799.28,0,6.9,3.68,1
1802.85,0,7,3.687,1
1806.42,0,6.9,3.694,1
1809.99,0,6.6,3.701,1
1813.56,0,6,3.707,1
1817.13,0,6.7,3.714,1
1820.7,0,6.6,3.721,1
1824.27,0,7.1,3.727,1
1827.84,0,7.1,3.734,1
1831.41,0,7.1,3.741,1
1834.98,0,7.2,3.748,1
1838.55,0,7.3,3.756,1
1842.12,0,7.5,3.764,1
1845.69,0,8,3.771,1
1849.26,0,8.5,3.78,1
1852.83,0,9.4,3.789,1
1856.4,0,9.6,3.798,1
1859.97,0,9.1,3.807,1
1863.54,0,9.3,3.817,1
1867.11,0,9.1,3.827,1
1870.68,0,9.2,3.836,1
1874.25,0,9,3.845,1
1877.82,0,9.2,3.855,1
1881.39,0,8.9,3.864,1
1884.96,0,8.8,3.872,1
1888.53,0,8.8,3.881,1
1892.1,0,9.1,3.891,1
1895.67,0,9.7,3.9,1
1899.24,0,9.6,3.909,1
1902.81,0,9,3.918,1
1906.38,0,8.4,3.927,1
1909.95,0,8.1,3.935,1
1913.52,0,8.5,3.944,1
1917.09,0,8.5,3.952,1
1920.66,0,8.7,3.961,1
1924.23,0,8.7,3.97,1
1927.8,0,8.6,3.978,1
1931.37,0,8.6,3.987,1
1934.94,0,9.3,3.996,1
1938.51,0,9.1,4.005,1
1942.08,0,9,4.014,1
1945.65,0,9.1,4.023,1
1949.22,0,8.8,4.032,1
1952.79,0,9,4.041,1
1956.36,0,9.4,4.051,1
1959.93,0,9.1,4.06,1
1963.5,0,8.6,4.068,1
1967.07,0,8.1,4.077,1
1970.64,0,7.9,4.085,1
1974.21,0,8.4,4.094,1
1977.78,0,8.3,4.102,1
1981.35,0,9,4.112,1
1984.92,0,8.5,4.121,1
1988.49,0,8.4,4.129,1
1992.06,0,8.5,4.138,1
1995.63,0,8,4.146,1
1999.2,0,8.4,4.154,1
2002.77,0,8.4,4.163,1
2006.34,0,8.6,4.171,1
2009.91,0,8.7,4.18,1
2013.48,0,8.8,4.189,1
2017.05,0,8.8,4.197,1
2020.62,0,8.8,4.206,1
2024.19,0,8.8,4.215,1
2027.76,0,8.8,4.224,1
2031.33,0,8.6,4.233,1
2034.9,0,8.5,4.241,1
2038.47,0,8.1,4.249,1
2042.04,0,8.5,4.257,1
2045.61,0,8.8,4.266,1
2049.18,0,8.5,4.276,1
2052.75,0,8.7,4.285,1
2056.32,0,8.1,4.293,1
2059.89,0,8.5,4.301,1
2063.46,0,8.6,4.309,1
2067.03,0,8.4,4.317,1
2070.6,0,8.2,4.326,1
2074.17,0,8.4,4.334,1
2077.74,0,8.7,4.342,1
2081.31,0,7.3,4.35,1
2084.88,0,7.7,4.357,1
2088.45,0,7.9,4.365,1
2092.02,0,7.6,4.374,1
2095.59,0,8.2,4.382,1
2099.16,0,7.8,4.391,1
2102.73,0,8.3,4.4,1
2106.3,0,9.2,4.408,1
2113.44,0,8.7,4.427,1
2117.01,0,8.6,4.435,1
2120.58,0,8.4,4.444,1
2124.15,0,8.4,4.452,1
2127.72,0,7.6,4.46,1
2131.29,0,6.7,4.467,1
2134.86,0,7.1,4.474,1
2138.43,0,7.3,4.482,1
2142,0,8.7,4.49,1
2145.57,0,8.3,4.498,1
2149.14,0,9.4,4.508,1
2152.71,0,8.6,4.516,1
2156.28,0,8.2,4.525,1
2159.85,0,7.9,4.534,1
2163.42,0,8.2,4.542,1
2166.99,0,8.2,4.551,1
2170.56,0,8.1,4.56,1
2174.13,0,8,4.567,1
2177.7,0,7.5,4.576,1
2181.27,0,7.5,4.583,1
2184.84,0,8.5,4.592,1
2188.41,0,8,4.601,1
2191.98,0,8.4,4.609,1
2195.55,0,7.6,4.617,1
2199.12,0,7,4.625,1
2202.69,0,7.1,4.632,1
2206.26,0,7.4,4.64,1
2209.83,0,7.5,4.648,1
2213.4,0,6.9,4.655,1
2216.97,0,7.5,4.661,1
2220.54,0,8.1,4.668,1
2224.11,0,8,4.676,1
2227.68,0,8.1,4.686,1
2231.25,0,7.5,4.695,1
2234.82,0,7.3,4.703,1
2238.39,0,7.3,4.711,1
2241.96,0,7.8,4.718,1
2245.53,0,8.4,4.726,1
2249.1,0,8.4,4.735,1
2252.67,0,8.3,4.743,1
2256.24,0,8.7,4.752,1
2259.81,0,9,4.761,1
2263.38,0,8.9,4.77,1
2266.95,0,8.6,4.778,1
2270.52,0,8.3,4.787,1
2274.09,0,8.4,4.795,1
2277.66,0,8.2,4.803,1
2281.23,0,7.3,4.811,1
2284.8,0,7.1,4.818,1
2288.37,0,7.6,4.826,1
2291.94,0,8,4.834,1
2295.51,0,7.7,4.842,1
2299.08,0,6.4,4.849,1
2302.65,0,6.1,4.856,1
2306.22,0,7.8,4.864,1
2309.79,0,8.3,4.872,1
2313.36,0,8.8,4.881,1
2316.93,0,8.6,4.89,1
2320.5,0,8.4,4.899,1
2324.07,0,8.6,4.907,1
2327.64,0,7.9,4.916,1
2331.21,0,7.8,4.924,1
2334.78,0,7.9,4.932,1
2338.35,0,8,4.94,1
2341.92,0,8.1,4.948,1
2345.49,0,8.3,4.956,1
2349.06,0,8.4,4.965,1
2352.63,0,8.5,4.973,1
2356.2,0,8.5,4.981,1
2359.77,0,8.7,4.99,1
2363.34,0,8.9,4.999,1
2366.91,0,8.8,5.007,1
2370.48,0,8.6,5.016,1
2374.05,0,8.8,5.024,1
2377.62,0,8.9,5.033,1
2381.19,0,8.1,5.041,1
2384.76,0,8.2,5.049,1
2388.33,0,8,5.057,1
2391.9,0,8.1,5.066,1
2395.47,0,8.4,5.074,1
2399.04,0,8.4,5.082,1
2402.61,0,8,5.09,1
2406.18,0,8,5.098,1
2409.75,0,7.9,5.106,1
2413.32,0,8.2,5.114,1
2416.89,0,8.4,5.122,1
2420.46,0,8.2,5.13,1
2424.03,0,8.2,5.139,1
2427.6,0,7.8,5.147,1
2431.17,0,7.6,5.154,1
2434.74,0,7.6,5.162,1
2438.31,0,7.6,5.169,1
2441.88,0,7.5,5.177,1
2445.45,0,7.4,5.184,1
2449.02,0,7.9,5.192,1
